setup_id,lr,rel_forget_eff_%,rel_math_retent_%,relative_composite_score,abs_forget_acc_%,abs_retain_acc_%,absolute_composite_score,output_dir
gemma-2-0.1B_MaxEnt_lr_6.0e-05,6e-05,75.07418397626114,83.91812865497077,1.589923126312319,21.0,71.75,1.5075,/home/morg/students/rashkovits/Localized-UNDO/models/non-wmdp/unlearned_models/MaxEnt/pretrained_models_gemma-2-0.1B_all_arithmetic+eng_final_model_lr_6.0e-05
gemma-2-0.1B_MaxEnt_lr_7.0e-05,7e-05,86.94362017804154,86.25730994152048,1.7320093011956201,11.000000000000002,73.75,1.6275,/home/morg/students/rashkovits/Localized-UNDO/models/non-wmdp/unlearned_models/MaxEnt/pretrained_models_gemma-2-0.1B_all_arithmetic+eng_final_model_lr_7.0e-05
gemma-2-0.1B_MaxEnt_lr_8.0e-05,8e-05,86.05341246290801,88.59649122807018,1.746499036909782,11.75,75.75,1.6400000000000001,/home/morg/students/rashkovits/Localized-UNDO/models/non-wmdp/unlearned_models/MaxEnt/pretrained_models_gemma-2-0.1B_all_arithmetic+eng_final_model_lr_8.0e-05
gemma-2-0.1B_MaxEnt_lr_9.0e-05,9e-05,85.7566765578635,89.1812865497076,1.749379631075711,12.0,76.25,1.6425,/home/morg/students/rashkovits/Localized-UNDO/models/non-wmdp/unlearned_models/MaxEnt/pretrained_models_gemma-2-0.1B_all_arithmetic+eng_final_model_lr_9.0e-05
gemma-2-0.1B_MaxEnt_lr_1.0e-04,0.0001,78.63501483679525,85.96491228070175,1.64599927117497,18.0,73.5,1.5550000000000002,/home/morg/students/rashkovits/Localized-UNDO/models/non-wmdp/unlearned_models/MaxEnt/pretrained_models_gemma-2-0.1B_all_arithmetic+eng_final_model_lr_1.0e-04
gemma-2-0.1B_MaxEnt_lr_2.0e-04,0.0002,88.4272997032641,92.10526315789474,1.8053256286115884,9.75,78.75000000000001,1.69,/home/morg/students/rashkovits/Localized-UNDO/models/non-wmdp/unlearned_models/MaxEnt/pretrained_models_gemma-2-0.1B_all_arithmetic+eng_final_model_lr_2.0e-04
gemma-2-0.1B_MaxEnt_lr_3.0e-04,0.0003,96.73590504451039,8.771929824561402,1.0550783486907178,2.75,7.5,1.0475,/home/morg/students/rashkovits/Localized-UNDO/models/non-wmdp/unlearned_models/MaxEnt/pretrained_models_gemma-2-0.1B_all_arithmetic+eng_final_model_lr_3.0e-04
gemma-2-0.1B_MaxEnt_lr_4.0e-04,0.0004,97.03264094955489,0.8771929824561403,0.9790983393201104,2.5,0.75,0.9824999999999999,/home/morg/students/rashkovits/Localized-UNDO/models/non-wmdp/unlearned_models/MaxEnt/pretrained_models_gemma-2-0.1B_all_arithmetic+eng_final_model_lr_4.0e-04
