setup_id,lr,lang_preserv_%,forget_eff_%,math_retent_%,score,output_dir
gemma-2-0.1B_MaxEnt_lr_8.0e-05,8e-05,95.98475630573328,86.05341246290801,88.59649122807018,2.706346599967115,/home/morg/students/rashkovits/Localized-UNDO/models/non-wmdp/unlearned_models/MaxEnt/pretrained_models_gemma-2-0.1B_all_arithmetic+eng_final_model_lr_8.0e-05
gemma-2-0.1B_MaxEnt_lr_9.0e-05,9e-05,95.44316640566048,85.7566765578635,89.1812865497076,2.703811295132316,/home/morg/students/rashkovits/Localized-UNDO/models/non-wmdp/unlearned_models/MaxEnt/pretrained_models_gemma-2-0.1B_all_arithmetic+eng_final_model_lr_9.0e-05
gemma-2-0.1B_MaxEnt_lr_7.0e-05,7e-05,96.29797378175441,86.94362017804154,86.25730994152048,2.6949890390131643,/home/morg/students/rashkovits/Localized-UNDO/models/non-wmdp/unlearned_models/MaxEnt/pretrained_models_gemma-2-0.1B_all_arithmetic+eng_final_model_lr_7.0e-05
gemma-2-0.1B_MaxEnt_lr_2.0e-04,0.0002,80.76665695492235,88.4272997032641,92.10526315789474,2.612992198160812,/home/morg/students/rashkovits/Localized-UNDO/models/non-wmdp/unlearned_models/MaxEnt/pretrained_models_gemma-2-0.1B_all_arithmetic+eng_final_model_lr_2.0e-04
gemma-2-0.1B_MaxEnt_lr_1.0e-04,0.0001,93.63976803427263,78.63501483679525,85.96491228070175,2.5823969515176963,/home/morg/students/rashkovits/Localized-UNDO/models/non-wmdp/unlearned_models/MaxEnt/pretrained_models_gemma-2-0.1B_all_arithmetic+eng_final_model_lr_1.0e-04
gemma-2-0.1B_MaxEnt_lr_6.0e-05,6e-05,97.11463309931881,75.07418397626114,83.91812865497077,2.561069457305507,/home/morg/students/rashkovits/Localized-UNDO/models/non-wmdp/unlearned_models/MaxEnt/pretrained_models_gemma-2-0.1B_all_arithmetic+eng_final_model_lr_6.0e-05
gemma-2-0.1B_MaxEnt_lr_3.0e-04,0.0003,50.51432445716806,96.73590504451039,8.771929824561402,1.5602215932623984,/home/morg/students/rashkovits/Localized-UNDO/models/non-wmdp/unlearned_models/MaxEnt/pretrained_models_gemma-2-0.1B_all_arithmetic+eng_final_model_lr_3.0e-04
gemma-2-0.1B_MaxEnt_lr_4.0e-04,0.0004,22.08463505051009,97.03264094955489,0.8771929824561403,1.1999446898252113,/home/morg/students/rashkovits/Localized-UNDO/models/non-wmdp/unlearned_models/MaxEnt/pretrained_models_gemma-2-0.1B_all_arithmetic+eng_final_model_lr_4.0e-04
